function	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
RXN0-5181	9452.629999999996	11757.65	10350.76	10240.68	9158.729999999998	9936.46	9617.16	10123.99	10914.72	9979.79	9879.829999999996	9399.870000000004	11434.96	10600.889999999998	10234.580000000002	10870.34	9912.860000000002	10219.22
RXN0-5182	8139.71	9034.34	9041.41	8858.529999999999	9031.24	8348.5	8497.76	7596.41	7638.02	7970.68	8576.28	7905.550000000001	8825.1	8940.859999999999	8602.480000000001	8863.39	8632.51	8811.910000000002
RXN0-5183	15361.44	19367.960000000006	17388.8	18123.36	16314.48	16928.71	14523.790000000005	15206.27	16319.940000000002	14801.360000000002	16268.249999999993	14798.2	18758.92	17604.420000000002	15993.61	17389.43	16754.709999999995	16545.63
RXN0-5184	8139.71	9034.34	9041.41	8858.529999999999	9031.24	8348.5	8497.76	7596.41	7638.02	7970.68	8576.28	7905.550000000001	8825.1	8940.859999999999	8602.480000000001	8863.39	8632.51	8811.910000000002
RXN0-5189	8326.67	9140.79	10204.9	9496.440000000002	10276.490000000002	9291.850000000002	7939.8600000000015	8168.379999999999	8374.530000000002	8136.019999999998	8706.13	7734.990000000002	8981.4	9256.959999999995	8666.980000000001	9092.77	8879.279999999999	9215.31
RXN0-5198	72.5	45.0	42.33	60.33	58.67	37.67	87.17	62.83	63.83	67.33	72.0	95.5	60.17	70.5	57.0	64.5	41.83	73.0
RXN0-5199	6636.3499999999985	7860.72	8150.36	7930.2	7861.5	6842.53	7148.549999999998	7604.549999999997	7157.590000000001	6955.24	7210.299999999998	6670.93	7913.809999999999	7831.23	7065.89	7182.939999999999	7660.49	7411.9000000000015
RXN0-5204	11.0	5.5	9.33	9.5	25.5	9.0	31.25	6.0	13.0	16.5	10.5	9.0	20.5	17.0	10.5	11.5	13.0	13.0
RXN0-5205	5499.14	5008.19	6500.21	6847.69	8388.66	6255.63	4982.49	5233.319999999999	5341.470000000001	5568.1399999999985	5370.190000000001	5304.03	5662.5099999999975	6131.159999999999	4951.95	5142.1799999999985	5656.6399999999985	5368.23
RXN0-5216	6.7700000000000005	3.0	5.33	3.0	1.0	4.0	35.75	5.22	4.550000000000002	9.56	9.17	9.11	2.0	3.0	1.0	5.0	7.08	4.0
RXN0-5224	22593.700000000004	25350.97	26415.81	25484.419999999995	26561.59	24915.199999999993	21388.81	21195.74	22493.94	22153.38	22992.85	20708.2	25377.949999999993	25684.84	23448.329999999994	24589.939999999995	24238.369999999995	24125.53
RXN0-5225	16616.440000000002	17576.430000000004	20442.74000000001	20689.529999999995	20080.660000000007	18809.78	18909.72	16940.28	17109.35	17484.260000000002	17327.229999999996	18608.440000000006	17186.340000000004	18075.100000000006	16419.680000000004	16993.67000000001	17031.17	17718.289999999994
RXN0-5226	21432.53	26986.19000000001	25020.15	25483.789999999994	24382.42000000001	23403.93	20658.300000000007	21125.32	22515.529999999995	21026.180000000004	23544.349999999995	20214.379999999994	25504.74	24768.290000000005	23023.11	24485.92000000001	24947.09	23985.08
RXN0-5227	9431.36	8912.65	10871.39	10780.6	12716.8	10352.1	7277.06	7144.9299999999985	9028.23	8849.49	8362.21	7402.690000000001	9821.44	11053.729999999998	8252.890000000001	8870.44	9739.370000000004	9075.100000000002
RXN0-5256	1235.74	1641.16	1525.0999999999995	1193.07	1063.86	1296.3100000000004	1352.5400000000004	1216.08	1622.52	1233.85	1319.1899999999996	1259.41	1333.84	1127.28	1306.8200000000004	1656.35	1268.04	1296.24
RXN0-5260	16548.950000000004	19417.35000000001	18196.080000000005	18791.77	19369.620000000006	17904.019999999997	16237.759999999998	16121.759999999995	15847.120000000004	16044.22	17722.74	15553.840000000002	19432.26	19283.210000000006	17707.280000000002	18412.960000000006	18450.21	17790.319999999996
RXN0-5264	26.66	10.84	18.34	13.16	31.84	18.34	18.84	27.0	20.66	58.5	30.16	33.0	27.84	49.34	26.16	23.84	32.0	18.34
RXN0-5292	17.5	24.0	11.83	15.0	30.0	15.0	44.25	16.5	16.0	21.0	18.0	20.5	23.0	23.5	23.0	17.5	20.0	26.5
RXN0-5293	20850.35	22495.68000000001	26162.960000000006	25288.680000000004	27420.960000000006	23755.07	20677.280000000006	20264.79	19805.960000000006	20717.520000000004	22600.11	20267.750000000004	22110.680000000004	23071.31	20942.8	22495.06	23752.27	22799.21
RXN0-5295	2502.340000000001	4324.7	2516.3699999999994	3920.95	1876.18	2376.36	4204.77	3455.08	3481.6999999999994	3149.41	2968.78	3442.7899999999995	3625.08	2774.350000000001	3063.35	3348.87	2836.9999999999995	3100.84
RXN0-5297	2502.340000000001	4324.7	2516.3699999999994	3920.95	1876.18	2376.36	4204.77	3455.08	3481.6999999999994	3149.41	2968.78	3442.7899999999995	3625.08	2774.350000000001	3063.35	3348.87	2836.9999999999995	3100.84
RXN0-5298	1673.4899999999993	1532.71	2706.850000000001	2438.769999999999	3451.83	2369.25	1445.86	1574.59	1382.3499999999995	1614.91	2012.2100000000007	1538.22	1571.1100000000006	1926.35	1428.0099999999993	1656.4	2278.38	1706.3099999999995
RXN0-5304	571.46	614.5399999999997	634.6199999999999	814.73	800.05	628.4200000000002	1008.86	939.28	1100.5	1130.76	864.6899999999998	1007.27	788.9199999999997	692.8199999999998	789.8800000000001	891.67	776.0200000000002	818.4200000000002
RXN0-5306	5905.0700000000015	7208.94	7157.65	7011.419999999999	7229.6399999999985	6562.63	5033.780000000002	5460.75	6206.06	5739.53	6272.169999999999	5046.2	6978.749999999999	6983.86	5938.140000000001	6618.049999999998	6812.959999999999	6247.0
RXN0-5359	4856.090000000001	4200.719999999998	5856.040000000001	6074.609999999999	7627.74	5951.67	4237.86	3915.58	3913.46	4611.209999999999	4854.5700000000015	4270.480000000001	4246.51	4928.169999999999	4269.009999999998	4426.509999999998	4720.79	4667.130000000001
RXN0-5408	19482.58000000001	23208.83000000001	23251.930000000004	22683.390000000007	23344.89	21738.91	19919.890000000007	19263.640000000007	17779.090000000007	18649.580000000005	21494.320000000003	19023.2	21625.94	21180.15	20762.4	21592.820000000003	20903.699999999993	21092.489999999994
RXN0-5418	14.5	7.0	10.83	10.0	28.0	14.0	36.25	9.5	15.0	19.0	13.0	13.5	23.0	21.5	17.0	14.5	15.0	14.5
RXN0-5433	0.0	1.0	6.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0
RXN0-5462	0.0	0.0	0.33	1.5	0.0	0.17	0.17	0.33	0.5	0.5	0.0	0.33	0.0	0.0	0.0	0.0	0.17	0.67
RXN0-5468	23756.24	25831.73	28320.329999999994	26185.739999999994	28462.73000000001	25844.24	23837.040000000008	24365.44000000001	24735.63	24666.980000000003	25031.13	22928.57999999999	26500.74	27553.47	25514.459999999995	25518.29	25940.33999999999	26440.8
RXN0-5507	6741.700000000002	6392.25	8730.3	7818.079999999999	9443.06	7916.580000000001	6938.99	7074.079999999997	7241.24	7426.51	7054.73	6742.190000000001	7298.989999999999	7765.299999999998	6956.480000000001	6712.599999999998	7116.11	7496.569999999999
RXN0-5514	22823.360000000004	25800.58	26882.160000000003	25637.38	27228.359999999993	24961.77	22532.96	23166.45	23007.410000000003	22919.299999999992	24247.720000000005	21748.480000000007	25730.49	25820.4	24180.85000000001	25056.56000000001	25080.98	25115.14
RXN0-5515	14142.93	13893.28	16358.750000000002	16023.659999999998	18434.28	15504.45	12789.88	12578.209999999995	13229.57	13411.79	14159.12	12515.810000000005	14460.819999999998	15809.369999999995	13773.430000000002	14551.469999999998	14897.21	14518.589999999998
RXN0-6254	7720.0700000000015	7138.219999999998	8286.260000000002	8015.209999999999	9470.070000000003	8732.92	7226.16	6032.989999999999	6862.8200000000015	7062.91	7502.6799999999985	6972.96	7104.089999999998	7906.189999999999	7120.470000000001	7275.989999999999	7350.58	7319.03
RXN0-6259	281.3	359.7800000000001	246.21	192.24	175.08	251.94	351.85	353.56000000000006	482.67	381.79	324.07000000000005	343.0300000000001	336.45	236.04	323.25	568.61	524.3199999999998	318.08
RXN0-6274	10487.49	11280.6	12346.830000000002	11867.600000000002	12827.57	11601.05	10507.850000000004	10323.38	10395.570000000003	10452.990000000002	11056.18	10124.05	11376.17	11889.7	11008.340000000002	11211.8	11286.429999999997	11492.46
RXN0-6359	13923.13	16698.66	16349.340000000002	16162.510000000002	16028.16	15299.080000000002	13660.520000000004	14155.97	13685.940000000002	13426.610000000002	15141.6	13586.750000000002	15530.31	15057.069999999998	14692.290000000005	15561.96	15385.54	15326.580000000002
RXN0-6366	6554.990000000002	5643.629999999999	7740.34	7100.719999999998	9298.4	7454.75	5782.74	5449.83	5979.4000000000015	6394.57	6239.12	5535.200000000002	6299.419999999999	7290.439999999999	6217.970000000001	6234.419999999999	6480.33	6573.77
RXN0-6369	18275.56	21301.9	20958.72	23063.14	22308.6	20331.330000000005	16841.480000000003	17857.22	17855.5	16712.579999999998	19165.1	16802.96	21214.67	21372.439999999995	18875.66	20826.0	20080.15	19656.350000000006
RXN0-6373	2872.17	2425.42	3043.24	2921.49	3760.41	2930.34	2954.42	2360.65	2363.57	2845.76	3117.9	3126.42	2597.84	3249.42	2728.42	2840.42	3079.4100000000008	2902.24
RXN0-6382	10.0	7.0	3.0	0.0	3.0	13.0	12.0	14.0	9.0	9.0	6.0	12.0	17.0	0.0	3.0	35.0	32.0	25.0
RXN0-6427	3941.04	3081.77	4591.79	4389.589999999998	6161.5	4435.87	2774.06	2537.2699999999995	2804.51	3297.88	3564.45	2868.13	3236.29	4227.4000000000015	3090.74	3479.24	3886.11	3463.63
RXN0-6444	214.08	155.0	255.83	195.33	187.0	176.32999999999996	212.25	276.17	266.5	393.25	262.83	302.33	191.17	161.0	152.25	284.25	222.5	208.08
RXN0-6478	9120.350000000002	9722.82	10497.160000000002	10245.610000000002	11316.160000000002	10142.860000000002	8450.92	8091.78	8247.51	8340.720000000001	9394.240000000002	8212.95	9478.9	10122.389999999998	9188.830000000002	9739.78	9659.03	9680.53
RXN0-6479	4013.05	2831.5999999999995	3969.62	4281.16	6008.739999999999	4477.259999999998	2519.9300000000007	2132.62	3095.81	3242.2199999999993	3154.1499999999987	2565.0499999999993	3541.6	4512.259999999998	3210.4999999999995	3582.2699999999995	3703.81	3348.4200000000005
RXN0-6480	9840.94	10555.54	11655.45	11283.61	12386.41	11037.530000000002	9733.190000000002	9634.1	9458.680000000004	9711.760000000002	10239.94	9355.63	10660.72	11111.829999999998	10094.98	10147.93	10518.19	10520.9
RXN0-6481	10179.49	10964.77	11334.180000000002	11466.6	12155.58	11331.05	10064.680000000002	9373.89	9366.580000000004	9615.320000000003	10655.52	9756.72	10697.500000000002	11069.029999999995	10424.840000000004	10732.3	10663.6	10745.13
RXN0-6482	10179.49	10964.77	11334.180000000002	11466.6	12155.58	11331.05	10064.680000000002	9373.89	9366.580000000004	9615.320000000003	10655.52	9756.72	10697.500000000002	11069.029999999995	10424.840000000004	10732.3	10663.6	10745.13
RXN0-6483	7822.710000000001	9652.410000000002	9867.490000000002	8917.31	8795.17	9134.62	8900.68	8407.650000000001	7200.290000000001	7608.990000000002	9221.45	8390.94	8253.43	8035.9	8564.410000000002	8858.49	8662.04	8966.570000000003
RXN0-6484	7822.710000000001	9652.410000000002	9867.490000000002	8917.31	8795.17	9134.62	8900.68	8407.650000000001	7200.290000000001	7608.990000000002	9221.45	8390.94	8253.43	8035.9	8564.410000000002	8858.49	8662.04	8966.570000000003
RXN0-6485	9120.350000000002	9722.82	10497.160000000002	10245.610000000002	11316.160000000002	10142.860000000002	8450.92	8091.78	8247.51	8340.720000000001	9394.240000000002	8212.95	9478.9	10122.389999999998	9188.830000000002	9739.78	9659.03	9680.53
RXN0-6491	9020.990000000002	9560.6	11038.500000000002	10565.770000000002	11851.07	10102.720000000003	8192.02	8627.38	8753.900000000001	8784.32	9321.01	7943.880000000001	9842.34	10401.37	9062.670000000002	9632.800000000003	9784.929999999997	9668.63
RXN0-6510	9950.15	10774.68	11809.38	10980.4	11522.539999999995	10736.0	9539.520000000002	9036.889999999998	9616.620000000004	9251.249999999998	10309.51	9192.02	10757.2	10968.129999999996	10006.340000000002	10979.499999999998	10724.29	10508.430000000002
RXN0-6512	19.0	26.0	17.0	24.0	12.0	26.0	31.0	24.0	23.0	27.0	25.0	48.0	16.0	13.0	21.0	10.0	13.0	17.0
RXN0-6513	40087.000000000015	48268.47	47354.85000000002	44920.19000000002	44957.91	44211.10999999999	41360.47999999999	40916.12	38634.349999999984	39965.18999999999	44140.51000000002	38722.35000000001	46989.36000000001	45470.46999999999	44334.88000000001	46474.92000000001	45386.01	45659.09999999999
RXN0-6515	5146.31	6772.9	6553.15	6023.3200000000015	5697.419999999999	5826.799999999998	5935.6	5766.16	5105.78	5190.91	6382.660000000002	5662.250000000001	5958.6	5842.08	6042.65	6366.02	6122.700000000002	6413.06
RXN0-6521	9120.350000000002	9722.82	10497.160000000002	10245.610000000002	11316.160000000002	10142.860000000002	8450.92	8091.78	8247.51	8340.720000000001	9394.240000000002	8212.95	9478.9	10122.389999999998	9188.830000000002	9739.78	9659.03	9680.53
RXN0-6522	9120.350000000002	9722.82	10497.160000000002	10245.610000000002	11316.160000000002	10142.860000000002	8450.92	8091.78	8247.51	8340.720000000001	9394.240000000002	8212.95	9478.9	10122.389999999998	9188.830000000002	9739.78	9659.03	9680.53
RXN0-6523	9120.350000000002	9722.82	10497.160000000002	10245.610000000002	11316.160000000002	10142.860000000002	8450.92	8091.78	8247.51	8340.720000000001	9394.240000000002	8212.95	9478.9	10122.389999999998	9188.830000000002	9739.78	9659.03	9680.53
RXN0-6524	4013.05	2831.5999999999995	3969.62	4281.16	6008.739999999999	4477.259999999998	2519.9300000000007	2132.62	3095.81	3242.2199999999993	3154.1499999999987	2565.0499999999993	3541.6	4512.259999999998	3210.4999999999995	3582.2699999999995	3703.81	3348.4200000000005
RXN0-6525	4013.05	2831.5999999999995	3969.62	4281.16	6008.739999999999	4477.259999999998	2519.9300000000007	2132.62	3095.81	3242.2199999999993	3154.1499999999987	2565.0499999999993	3541.6	4512.259999999998	3210.4999999999995	3582.2699999999995	3703.81	3348.4200000000005
RXN0-6554	9020.990000000002	9560.6	11038.500000000002	10565.770000000002	11851.07	10102.720000000003	8192.02	8627.38	8753.900000000001	8784.32	9321.01	7943.880000000001	9842.34	10401.37	9062.670000000002	9632.800000000003	9784.929999999997	9668.63
RXN0-6555	0.0	0.0	0.33	0.0	0.0	0.0	22.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN0-6565	2811.31	1831.06	3059.92	3164.29	4094.85	3053.17	1862.21	1625.8399999999995	2305.05	2310.71	2262.6800000000007	2112.49	2446.370000000001	3321.65	1924.7	2220.47	2824.42	2204.74
RXN0-6575	1728.1799999999996	1663.4899999999998	2087.4	2072.09	2175.42	2214.89	2277.82	1858.56	1662.4999999999998	2120.4	2191.5	2375.4999999999995	1558.58	1671.13	1844.51	1742.27	1852.43	1901.07
RXN0-6576	29.38	22.5	18.45	24.5	36.75	27.37	44.99	15.62	25.5	24.24	22.88	28.12	31.62	27.25	20.87	20.37	21.25	21.0
RXN0-6705	22823.360000000004	25800.58	26882.160000000003	25637.38	27228.359999999993	24961.77	22532.96	23166.45	23007.410000000003	22919.299999999992	24247.720000000005	21748.480000000007	25730.49	25820.4	24180.85000000001	25056.56000000001	25080.98	25115.14
RXN0-6710	2423.120000000001	2558.7	3870.7099999999987	3178.66	3716.4	2947.74	3083.0099999999993	3148.2199999999993	2712.9700000000007	2981.69	2834.08	2841.2899999999995	2581.7300000000005	2744.17	2549.36	2601.4	2729.9	2797.09
RXN0-6725	3530.7499999999995	2419.5	3689.03	3821.19	5068.579999999999	3952.25	1860.86	1622.5399999999993	2911.9100000000008	2715.97	2624.6199999999994	2213.41	3043.03	3979.93	2589.57	3006.66	3219.38	2752.2000000000007
RXN0-6727	0.0	5.0	1.0	1.0	2.0	5.0	5.0	14.0	5.0	17.0	8.0	27.0	3.0	4.0	1.0	5.0	3.0	1.0
RXN0-6731	198.7	189.6	262.53	223.6	455.25	230.2	296.9	375.7	218.5	489.8	337.3	374.8	211.3	274.9	254.9	258.25	314.1	277.05
RXN0-6732	5786.239999999999	5916.76	8258.04	6909.84	7978.2400000000025	7179.3600000000015	6516.280000000002	5403.96	4678.919999999999	5864.720000000001	6585.120000000001	6219.280000000002	4717.960000000001	5256.3600000000015	5311.039999999999	5833.720000000001	6002.4	5727.840000000001
RXN0-6733	2271.32	2277.44	3139.350000000001	2586.13	2943.06	2761.6799999999994	2467.32	2013.65	1662.23	2079.850000000001	2403.36	2279.33	1719.7400000000002	1873.84	2065.59	2143.6	2096.43	2132.62
RXN0-6734	1298.8099999999995	1278.94	1849.51	1533.96	1775.3100000000006	1593.84	1439.5700000000004	1173.49	1014.23	1326.1800000000005	1415.53	1388.3200000000004	1028.74	1178.84	1144.7599999999998	1273.1800000000005	1302.1	1234.7100000000005
RXN0-6941	0.0	0.0	0.33	0.0	0.0	0.0	22.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN0-6948	15423.75	16518.61	16695.0	17737.25	19025.160000000003	16557.33	14204.82	13995.439999999995	14402.03	14645.59	15620.799999999996	13866.6	17149.130000000005	17366.989999999998	15465.179999999997	16434.87	16301.549999999996	15922.75
RXN0-6950	524.7	474.1	650.78	630.6	853.75	730.7	648.15	622.45	534.5	754.55	779.3	740.3	530.8	664.4	666.4	661.0	717.1	703.05
RXN0-6952	3530.7499999999995	2419.5	3689.03	3821.19	5068.579999999999	3952.25	1860.86	1622.5399999999993	2911.9100000000008	2715.97	2624.6199999999994	2213.41	3043.03	3979.93	2589.57	3006.66	3219.38	2752.2000000000007
RXN0-6973	9552.2	11263.99	12084.43	11994.729999999998	12125.839999999998	11078.65	9824.490000000002	9307.69	8731.11	9217.39	10152.909999999998	9257.57	10501.31	9882.619999999997	9461.900000000003	10193.28	10529.94	10259.93
RXN0-6994	2502.340000000001	4324.7	2516.3699999999994	3920.95	1876.18	2376.36	4204.77	3455.08	3481.6999999999994	3149.41	2968.78	3442.7899999999995	3625.08	2774.350000000001	3063.35	3348.87	2836.9999999999995	3100.84
RXN0-6998	5628.42	4594.949999999999	6537.72	6174.8899999999985	8470.569999999998	6488.55	4548.64	3939.259999999999	4223.99	4910.719999999998	5268.23	4465.8499999999985	4782.53	5755.31	4835.500000000001	5195.0999999999985	5400.620000000001	5220.18
RXN0-7001	1767.26	1555.5	1854.91	1576.6499999999994	1845.84	1538.0800000000004	1884.23	1416.39	1603.84	1685.81	1707.2499999999998	1550.7299999999998	1678.2299999999998	2015.99	1763.92	1708.07	1691.25	1653.83
RXN0-7002	2502.340000000001	4324.7	2516.3699999999994	3920.95	1876.18	2376.36	4204.77	3455.08	3481.6999999999994	3149.41	2968.78	3442.7899999999995	3625.08	2774.350000000001	3063.35	3348.87	2836.9999999999995	3100.84
RXN0-7008	7082.170000000001	6067.17	7837.840000000001	7613.019999999998	9723.570000000003	8219.890000000001	6376.01	5312.07	5661.81	6174.69	6955.51	6296.3200000000015	6030.969999999998	7304.4299999999985	6291.850000000001	6702.5999999999985	6816.6100000000015	6766.86
RXN0-7020	3018.81	3716.43	3436.02	3606.53	3248.1600000000008	3433.0000000000005	2579.0000000000005	2967.32	2978.59	2875.26	3151.2699999999995	2891.96	3223.72	2984.4700000000007	3038.8099999999995	2875.01	3117.46	2977.580000000001
RXN0-7024	40.0	26.0	75.0	66.8	82.60000000000002	64.2	42.2	36.6	36.8	39.6	40.40000000000001	49.2	29.2	39.4	18.6	42.40000000000001	44.8	50.0
RXN0-703	97.0	53.33	26.98	41.0	29.66	19.0	212.00000000000003	105.99	160.66	193.67	126.66	98.0	137.67	141.99999999999997	169.67000000000004	180.0	90.33	110.33
RXN0-705	0.0	0.0	0.33	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN0-7075	120.98	164.59	197.59	136.32999999999998	109.14	195.21	147.21	115.9	148.44	135.07000000000002	137.07999999999998	144.01999999999995	106.94	95.49	125.46	188.96	136.14999999999998	134.66
RXN0-722	24916.98	26827.390000000007	29243.31	28640.86	30433.48000000001	27251.48999999999	24005.700000000004	23449.41000000001	24989.949999999986	24389.8	25775.17	23492.240000000005	27127.67000000001	28212.24	25231.31	26927.75000000001	26600.75999999999	26520.29
RXN0-723	345.47	321.95	396.69	614.37	440.95	374.75	368.59000000000015	389.55	449.47000000000014	359.0499999999999	369.49	284.2399999999999	347.59000000000015	293.81	321.61999999999995	260.34	380.39999999999986	396.49
RXN0-724	345.47	321.95	396.69	614.37	440.95	374.75	368.59000000000015	389.55	449.47000000000014	359.0499999999999	369.49	284.2399999999999	347.59000000000015	293.81	321.61999999999995	260.34	380.39999999999986	396.49
RXN0-742	9619.99	10235.6	11539.83	11088.100000000002	12093.07	10527.05	9347.850000000004	9363.88	9530.570000000003	9476.490000000002	10046.68	9034.049999999996	10414.67	10975.2	9875.840000000004	10387.300000000003	10376.929999999997	10532.46
