"source","target","correlation","direct","cor"
"Bryum","Chryseolinea",-0.781217750257998,"undirected","-"
"Staphylotrichum","Chryseolinea",-0.758513931888545,"undirected","-"
"Chryseolinea","Staphylotrichum",-0.758513931888545,"undirected","-"
"Chryseolinea","Bryum",-0.781217750257998,"undirected","-"
"Chlorococcum","Ensifer",0.751811328787169,"undirected","+"
"Ramophialophora","Ensifer",-0.706914344685243,"undirected","-"
"Ensifer","Ramophialophora",-0.706914344685243,"undirected","-"
"Ensifer","Chlorococcum",0.751811328787169,"undirected","+"
"Chlamydomonas","Altererythrobacter",-0.795665634674923,"undirected","-"
"Powellomyces","Altererythrobacter",-0.715513425329702,"undirected","-"
"Altererythrobacter","Chlamydomonas",-0.795665634674923,"undirected","-"
"Altererythrobacter","Powellomyces",-0.715513425329702,"undirected","-"
"Chrysosporium","Streptophyta",-0.713106295149639,"undirected","-"
"Streptophyta","Chrysosporium",-0.713106295149639,"undirected","-"
"Gibberella","Solitalea",0.708978328173375,"undirected","+"
"Solitalea","Gibberella",0.708978328173375,"undirected","+"
"Gongronella","Ralstonia",-0.708978328173375,"undirected","-"
"Ralstonia","Gongronella",-0.708978328173375,"undirected","-"
"Herminiimonas","Rosulabryum",-0.775067615761694,"undirected","-"
"Rosulabryum","Herminiimonas",-0.775067615761694,"undirected","-"
"Tetracystis","Unassigned",0.735810113519092,"undirected","+"
"Unassigned","Tetracystis",0.735810113519092,"undirected","+"
